20240621 183700,5533.5,5534.75,5532.75,5533.25,1164
20240621 183800,5533.5,5533.75,5530.75,5531.25,1941
20240621 183900,5531.5,5533.25,5529.5,5533,1940
20240621 184000,5533.25,5533.5,5531.25,5531.5,1266
20240621 184100,5531.75,5532.5,5531.25,5531.5,785
20240621 184200,5531.75,5532.25,5530.25,5532,1106
20240621 184300,5532,5533.25,5530.5,5530.75,1258
20240621 184400,5531,5531.75,5529.75,5530.5,1298
20240621 184500,5530.75,5532.25,5530,5531.75,1847
20240621 184600,5532,5533.75,5531.75,5533.75,2105
20240621 184700,5533.75,5533.75,5531.75,5531.75,840
20240621 184800,5532,5532.5,5531.5,5532.25,1127
20240621 184900,5532.25,5532.5,5531.25,5531.75,627
20240621 185000,5532,5532.5,5530.25,5530.5,2345
20240621 185100,5530.75,5531,5528.5,5530,2253
20240621 185200,5530.25,5530.5,5529.25,5530,1080
20240621 185300,5530.25,5531.75,5529.75,5531.25,905
20240621 185400,5531.5,5531.5,5530,5530.5,822
20240621 185500,5530.5,5531.25,5530.25,5530.75,521
20240621 185600,5530.75,5531.5,5530,5530.5,965
20240621 185700,5530.75,5531.25,5529.75,5530,810
20240621 185800,5530,5531.5,5529.5,5531.25,893
20240621 185900,5531.25,5533,5530.75,5532,1859
20240621 190000,5532.25,5532.25,5531.25,5532.25,1120
20240621 190100,5532.25,5533.25,5531.5,5533,2036
20240621 190200,5532.75,5533.75,5532.25,5532.25,1368
20240621 190300,5532.5,5534,5532,5533.75,1378
20240621 190400,5534,5535.25,5533.5,5535.25,1874
20240621 190500,5535.25,5535.5,5534.5,5534.75,1305
20240621 190600,5534.75,5537.75,5534.5,5536.75,3004
20240621 190700,5536.5,5536.75,5535.5,5535.5,1098
20240621 190800,5535.75,5536.25,5534,5534.25,1267
20240621 190900,5534.25,5534.75,5533.25,5534,1299
20240621 191000,5534,5534.5,5533.5,5533.5,814
20240621 191100,5533.5,5535,5533.25,5534.25,1729
20240621 191200,5534.25,5536,5534.25,5535.75,1551
20240621 191300,5535.5,5536.75,5535,5536.5,1191
20240621 191400,5536.5,5536.75,5533.75,5534.5,1385
20240621 191500,5534.5,5535,5534,5534,950
20240621 191600,5534,5536.25,5533.5,5535.75,1322
20240621 191700,5535.75,5536.5,5535.5,5536.5,1298
20240621 191800,5536.5,5536.75,5534.5,5535.75,1498
20240621 191900,5536,5536,5534.5,5535,697
20240621 192000,5535,5535.75,5535,5535.25,930
20240621 192100,5535,5535.25,5533.25,5534.25,1894
20240621 192200,5534.5,5534.5,5533,5533.5,1607
20240621 192300,5533.25,5534.75,5533,5534.75,1360
20240621 192400,5534.75,5535.75,5534.5,5535.75,1331
20240621 192500,5535.5,5536.25,5535.25,5536.25,1182
20240621 192600,5536,5536.25,5534,5534.25,1338
20240621 192700,5534.25,5534.75,5533.75,5534.5,960
20240621 192800,5534.5,5535.25,5533.25,5533.5,1139
20240621 192900,5533.25,5534.5,5533.25,5534,1062
20240621 193000,5534,5534.75,5532.5,5533.25,1258
20240621 193100,5533,5533.5,5532,5532.5,1978
20240621 193200,5532.25,5533.75,5532,5533.25,1640
20240621 193300,5533,5533.75,5532.75,5533.5,1288
20240621 193400,5533.25,5534.75,5533.25,5534.25,2160
20240621 193500,5534,5535,5533.75,5534.75,1476
20240621 193600,5534.75,5536,5534,5535.5,1700
20240621 193700,5535.25,5536.25,5534.75,5535.75,1534
20240621 193800,5535.75,5537.5,5535.5,5536,2260
20240621 193900,5536,5537,5535,5536.5,1431
20240621 194000,5536.5,5537.25,5535,5535.25,1599
20240621 194100,5535.25,5535.5,5533.5,5533.5,1645
20240621 194200,5533.5,5533.75,5532.25,5532.75,2350
20240621 194300,5532.75,5535.5,5532.25,5535.5,2169
20240621 194400,5535.5,5535.5,5533.25,5533.75,2258
20240621 194500,5533.75,5535.5,5533.5,5535.25,1637
20240621 194600,5535,5535.25,5533.25,5534,1641
20240621 194700,5534.25,5534.75,5532.25,5532.25,2320
20240621 194800,5532.25,5532.5,5531.5,5532,2058
20240621 194900,5531.75,5532.75,5530.75,5532.25,2651
20240621 195000,5532,5532,5530.75,5532,3011
20240621 195100,5531.75,5533.25,5530,5531.75,8833
20240621 195200,5532,5535.5,5531.5,5535.25,3940
20240621 195300,5535.5,5537.5,5535.5,5536.5,4451
20240621 195400,5536.5,5540.25,5536.25,5540,7209
20240621 195500,5540.25,5541.75,5537.5,5538.5,10052
20240621 195600,5538.5,5539.25,5535.5,5537.25,7899
20240621 195700,5537.25,5538,5535.5,5535.5,4797
20240621 195800,5535.5,5535.75,5531.25,5532.25,8639
20240621 195900,5532.5,5534.5,5532.25,5533,7609
20240621 200000,5533,5537.25,5530,5530.25,53678
20240621 200100,5530.25,5535.25,5529.5,5534.75,23552
20240621 200200,5535,5535,5532.5,5534.25,4804
20240621 200300,5534.25,5534.75,5533.75,5534,3196
20240621 200400,5533.75,5534,5533.25,5533.75,1852
20240621 200500,5533.5,5533.75,5533,5533.5,1400
20240621 200600,5533.25,5534.5,5533.25,5534,1253
20240621 200700,5533.75,5534.5,5533.75,5534.5,1015
20240621 200800,5534.5,5536,5534.5,5535.75,1310
20240621 200900,5536,5536.25,5535,5535.25,2088
20240621 201000,5535.25,5535.5,5534,5534.5,1606
20240621 201100,5534.25,5536,5534.25,5536,1638
20240621 201200,5535.75,5536.5,5535.5,5536,1639
20240621 201300,5536,5536.75,5536,5536.75,609
20240621 201400,5536.75,5538.5,5536.5,5538.25,2422
20240621 201500,5538.25,5539,5537.75,5538.25,2019
20240621 201600,5538.25,5538.25,5537.5,5538.25,610
20240621 201700,5538,5538.25,5537.25,5537.75,853
20240621 201800,5537.75,5538.25,5537.5,5537.75,360
20240621 201900,5538,5538,5537.5,5537.75,305
20240621 202000,5537.75,5538,5537.5,5537.5,285
20240621 202100,5537.5,5538,5537,5537,238
20240621 202200,5537,5537.25,5536.75,5536.75,341
20240621 202300,5536.75,5536.75,5536.25,5536.5,336
20240621 202400,5536.5,5536.5,5536,5536,231
20240621 202500,5536.25,5536.75,5536,5536.75,228
20240621 202600,5536.5,5537.5,5536.5,5537,547
20240621 202700,5537,5537.25,5536.25,5536.5,558
20240621 202800,5536.5,5537.25,5536.5,5537,195
20240621 202900,5537,5537.25,5537,5537,211
20240621 203000,5537,5537.25,5537,5537,252
20240621 203100,5536.75,5537.5,5536.75,5537.25,311
20240621 203200,5537.25,5537.75,5537,5537.25,252
20240621 203300,5537.25,5537.5,5537,5537.25,252
20240621 203400,5537,5537.5,5536.25,5537.25,519
20240621 203500,5537.5,5537.5,5536.75,5536.75,437
20240621 203600,5536.75,5536.75,5536.5,5536.75,258
20240621 203700,5536.75,5537,5536.75,5536.75,78
20240621 203800,5536.75,5537.25,5536.75,5537,68
20240621 203900,5537,5537.5,5537,5537.25,119
20240621 204000,5537,5537.25,5536.75,5536.75,338
20240621 204100,5537,5537.25,5536.75,5537.25,230
20240621 204200,5537,5537.5,5537,5537.25,172
20240621 204300,5537,5537.25,5536.5,5536.75,179
20240621 204400,5536.75,5537,5536.5,5537,195
20240621 204500,5536.75,5537,5536.5,5536.75,289
20240621 204600,5536.75,5537,5536.5,5536.75,156
20240621 204700,5536.75,5536.75,5536.25,5536.75,248
20240621 204800,5536.75,5537.25,5536.75,5537.25,120
20240621 204900,5537.25,5537.25,5536.5,5536.75,248
20240621 205000,5536.75,5536.75,5536.25,5536.5,189
20240621 205100,5536.25,5536.25,5536,5536.25,131
20240621 205200,5536.25,5536.25,5536,5536.25,156
20240621 205300,5536.25,5536.5,5536.25,5536.5,224
20240621 205400,5536.75,5536.75,5536.25,5536.25,136
20240621 205500,5536.5,5536.5,5536.25,5536.5,248
20240621 205600,5536.5,5536.75,5536,5536.25,300
20240621 205700,5536,5536.25,5536,5536,220
20240621 205800,5536,5536.25,5536,5536,233
20240621 205900,5536,5536.25,5536,5536,282
20240621 210000,5536,5536.75,5536,5536.5,636
20240623 220400,5537,5538.25,5537,5537.5,132
20240623 220500,5537.5,5537.75,5537.25,5537.25,72
20240623 220600,5537.25,5537.75,5537.25,5537.25,72
20240623 220700,5537.5,5537.5,5537.25,5537.5,20
20240623 220800,5537.75,5537.75,5537,5537,65
20240623 220900,5537,5537,5536.5,5536.5,176
20240623 221000,5536.75,5537.25,5536.75,5537.25,80
20240623 221100,5537,5538,5537,5537.75,63
20240623 221200,5538,5538,5537.5,5537.75,20
20240623 221300,5537.75,5538,5537.75,5537.75,38
20240623 221400,5537.75,5537.75,5537.5,5537.75,79
20240623 221500,5537.75,5538.5,5537.5,5538.5,136
20240623 221600,5538.5,5539,5538,5538.75,211
20240623 221700,5538.75,5538.75,5538.25,5538.25,525
20240623 221800,5538,5539,5537.75,5538.5,407
20240623 221900,5538.5,5538.75,5538.5,5538.5,30
20240623 222000,5538.5,5538.75,5538.5,5538.5,64
20240623 222100,5538.5,5538.75,5538.5,5538.5,25
20240623 222200,5538.75,5538.75,5538.5,5538.75,73
20240623 222300,5538.5,5538.75,5538.5,5538.5,43
20240623 222400,5538.25,5538.5,5538.25,5538.5,5
20240623 222500,5538.5,5538.5,5538.25,5538.5,49
20240623 222600,5538.5,5538.5,5538.25,5538.25,53
20240623 222700,5538.25,5538.5,5538.25,5538.25,34
20240623 222800,5538,5538,5537.5,5538,155
20240623 222900,5537.75,5538,5537.75,5538,8
20240623 223000,5538,5538,5537.75,5537.75,51
20240623 223100,5538,5538.5,5538,5538.25,59
20240623 223200,5538.25,5538.25,5538,5538.25,17
20240623 223300,5538.25,5538.25,5538,5538,21
20240623 223400,5538,5538.5,5538,5538.25,47
20240623 223500,5538.25,5538.5,5538,5538.25,39
20240623 223600,5538.5,5538.5,5538,5538.25,32
20240623 223700,5538.5,5538.75,5538.5,5538.75,71
20240623 223800,5538.75,5538.75,5538.25,5538.5,102
20240623 223900,5538.5,5538.75,5538.5,5538.5,19
20240623 224000,5538.25,5538.5,5538.25,5538.25,16
20240623 224100,5538.5,5538.5,5538.25,5538.25,25
20240623 224200,5538.25,5538.25,5537.75,5538,68
20240623 224300,5538,5538,5538,5538,20
20240623 224400,5538.25,5538.25,5538,5538,17
20240623 224500,5538,5538,5538,5538,20
20240623 224600,5538,5538,5537.5,5537.75,65
20240623 224700,5537.5,5537.75,5537.5,5537.5,58
20240623 224800,5537.25,5537.75,5537.25,5537.75,14
20240623 224900,5537.75,5538,5537.75,5538,37
20240623 225000,5537.75,5537.75,5537.75,5537.75,8
20240623 225100,5537.75,5537.75,5537.5,5537.5,20
20240623 225200,5537.5,5537.75,5537.5,5537.75,6
20240623 225300,5537.5,5537.5,5537.5,5537.5,43
20240623 225400,5537.25,5537.25,5537,5537.25,43
20240623 225500,5537.25,5537.25,5537,5537.25,9
20240623 225600,5537.25,5537.5,5537.25,5537.5,51
20240623 225700,5537.5,5537.75,5537.25,5537.5,35
20240623 225800,5537.75,5537.75,5537.75,5537.75,7
20240623 225900,5537.75,5538,5537.5,5537.75,48
20240623 230000,5537.75,5537.75,5537.5,5537.5,12
20240623 230100,5537.5,5537.75,5537.5,5537.5,98
20240623 230200,5537.75,5537.75,5537.5,5537.5,40
20240623 230300,5537.5,5538.5,5537.5,5538.25,86
20240623 230400,5538.25,5538.75,5538.25,5538.5,108
20240623 230500,5538.5,5539.5,5538.5,5539,280
20240623 230600,5539,5539.25,5538.75,5539,66
20240623 230700,5538.75,5539,5538.5,5538.5,24
20240623 230800,5538.5,5539,5538.5,5539,20
20240623 230900,5539,5539,5539,5539,31
20240623 231000,5539,5539.25,5539,5539,51
20240623 231100,5539,5539.25,5539,5539,36
20240623 231200,5539,5539.25,5539,5539,29
20240623 231300,5539,5539,5538.75,5539,37
20240623 231400,5539,5539.25,5538.75,5539.25,57
20240623 231500,5539.25,5539.25,5538.75,5539,36
20240623 231600,5539,5539,5538.5,5538.75,74
20240623 231700,5538.75,5539,5538.75,5539,34
20240623 231800,5538.75,5539,5538.75,5539,33
20240623 231900,5539,5539,5538.75,5539,24
20240623 232000,5539,5539,5538.75,5538.75,7
20240623 232100,5539,5539,5538.75,5538.75,9
20240623 232200,5538.75,5538.75,5538.5,5538.5,9
20240623 232300,5538.75,5539,5538.75,5539,33
20240623 232400,5539,5539,5538.5,5538.75,33
20240623 232500,5539,5539.25,5539,5539.25,45
20240623 232600,5539.25,5539.25,5539,5539,18
20240623 232700,5539.25,5539.25,5539,5539,100
20240623 232800,5539.25,5539.5,5539.25,5539.5,28
20240623 232900,5539.25,5539.25,5539.25,5539.25,16
20240623 233000,5539.5,5539.5,5539,5539,13
20240623 233100,5539,5539,5538.75,5538.75,28
20240623 233200,5538.75,5538.75,5538.5,5538.5,69
20240623 233300,5538.75,5538.75,5538.5,5538.5,21
20240623 233400,5538.5,5538.5,5538.25,5538.5,41
20240623 233500,5538.25,5538.5,5538.25,5538.25,19
20240623 233600,5538.5,5538.75,5538.5,5538.75,22
20240623 233700,5538.75,5538.75,5538.75,5538.75,12
20240623 233800,5539,5539,5538.75,5538.75,18
20240623 233900,5538.75,5539,5538.75,5538.75,22
20240623 234000,5539,5539,5539,5539,25
20240623 234100,5538.75,5539,5538.75,5538.75,64
20240623 234200,5538.5,5538.5,5537.75,5538,158
20240623 234300,5537.75,5537.75,5537.5,5537.5,71
20240623 234400,5537.75,5537.75,5537,5537,118
20240623 234500,5537.5,5537.5,5537.25,5537.25,11
20240623 234600,5537.25,5537.5,5537,5537.25,82
20240623 234700,5537.25,5537.5,5537.25,5537.5,28
20240623 234800,5537.5,5537.5,5537.25,5537.25,14
20240623 234900,5537.5,5537.5,5537.5,5537.5,22
20240623 235000,5537.5,5537.5,5536.75,5537,87
20240623 235100,5537,5537,5536.25,5536.75,104
20240623 235200,5536.75,5537,5536.75,5537,25
20240623 235300,5536.75,5536.75,5536.5,5536.5,27
20240623 235400,5536.5,5536.75,5536.25,5536.25,29
20240623 235500,5536.5,5536.75,5536.5,5536.75,29
20240623 235600,5536.5,5536.5,5536.5,5536.5,18
20240623 235700,5536.5,5536.75,5536.25,5536.5,45
20240623 235800,5536.5,5536.75,5536.5,5536.75,23
20240623 235900,5536.75,5537,5536.75,5537,33
20240624 000000,5536.75,5537,5536.75,5536.75,59
20240624 000100,5536.75,5537,5536.25,5536.75,118
20240624 000200,5536.75,5536.75,5535.5,5536,178
20240624 000300,5536,5536.5,5536,5536,76
20240624 000400,5535.75,5536.25,5535.75,5536,69
20240624 000500,5536.25,5536.75,5536.25,5536.75,73
20240624 000600,5536.5,5536.5,5536,5536,92
20240624 000700,5536,5536,5535.75,5535.75,126
20240624 000800,5535.75,5535.75,5535.5,5535.5,35
20240624 000900,5535.5,5536.25,5535.5,5536.25,43
20240624 001000,5536,5536.5,5536,5536.5,63
20240624 001100,5536.25,5536.5,5536.25,5536.5,54
20240624 001200,5536.5,5536.75,5536.5,5536.75,51
20240624 001300,5536.75,5537,5536.5,5536.5,198
20240624 001400,5536.5,5536.5,5536.25,5536.25,21
20240624 001500,5536.25,5536.5,5536,5536,93
20240624 001600,5536,5536.5,5536,5536.5,139
20240624 001700,5536.5,5536.5,5536.25,5536.25,98
20240624 001800,5536.25,5536.75,5536.25,5536.5,48
20240624 001900,5536.5,5537,5536.5,5537,84
20240624 002000,5536.75,5537,5536.5,5536.5,196
20240624 002100,5536.75,5536.75,5536.5,5536.5,63
20240624 002200,5536.5,5536.5,5536.25,5536.25,146
20240624 002300,5536,5536.25,5536,5536.25,33
20240624 002400,5536.5,5537,5536.5,5536.75,145
20240624 002500,5537,5537,5536.75,5537,22
20240624 002600,5536.75,5536.75,5536.75,5536.75,54
20240624 002700,5536.75,5537,5536.75,5536.75,68
20240624 002800,5536.75,5537.25,5536.75,5537,61
20240624 002900,5537,5537.25,5537,5537.25,32
20240624 003000,5537.25,5537.5,5537.25,5537.5,103
20240624 003100,5537.5,5537.5,5537.25,5537.5,81
20240624 003200,5537.5,5537.75,5537.25,5537.25,84
20240624 003300,5537.5,5537.75,5537.5,5537.75,47
20240624 003400,5537.75,5538,5537.75,5538,106
20240624 003500,5538,5538,5537.75,5538,34
20240624 003600,5538,5538,5538,5538,28
20240624 003700,5538,5538.25,5538,5538.25,24
20240624 003800,5538.25,5538.25,5538,5538.25,20
20240624 003900,5538,5538,5537.75,5537.75,52
20240624 004000,5538,5538.25,5538,5538.25,30
20240624 004100,5538,5538,5537.75,5538,42
20240624 004200,5538,5538,5537.75,5537.75,21
20240624 004300,5537.75,5537.75,5537.75,5537.75,27
20240624 004400,5538,5538,5538,5538,1
20240624 004500,5538,5538,5537.75,5538,37
20240624 004600,5538,5538,5538,5538,17
20240624 004700,5537.75,5538,5537.75,5538,55
20240624 004800,5537.75,5537.75,5537.75,5537.75,2
20240624 004900,5537.75,5537.75,5537.5,5537.5,54
20240624 005000,5537.25,5537.25,5537.25,5537.25,2
20240624 005100,5537.25,5537.5,5537.25,5537.25,41
20240624 005200,5537,5537.25,5537,5537.25,83
20240624 005300,5537.25,5537.25,5537.25,5537.25,42
20240624 005400,5537.25,5537.5,5537.25,5537.5,43
20240624 005500,5537.75,5537.75,5537.5,5537.75,61
20240624 005600,5537.75,5537.75,5537.5,5537.75,6
20240624 005700,5537.5,5537.5,5536.25,5536.25,216
20240624 005800,5536.25,5536.5,5536.25,5536.5,58
20240624 005900,5536.5,5536.75,5536.5,5536.5,25
20240624 010000,5536.5,5536.75,5536.5,5536.75,22
20240624 010100,5536.5,5536.5,5536.25,5536.5,22
20240624 010200,5536.5,5536.75,5536.5,5536.75,79
20240624 010300,5536.75,5536.75,5536.25,5536.5,148
20240624 010400,5536.5,5537,5536.5,5536.5,134
20240624 010500,5536.5,5536.5,5535.75,5535.75,188
20240624 010600,5536,5536,5535.75,5535.75,16
20240624 010700,5535.75,5535.75,5535.25,5535.25,161
20240624 010800,5535.5,5535.5,5535,5535,177
20240624 010900,5534.75,5534.75,5533.75,5533.75,515
20240624 011000,5533.5,5534.25,5533.5,5533.75,107
20240624 011100,5534,5534,5533.5,5533.5,95
20240624 011200,5533.75,5534,5533.75,5533.75,50
20240624 011300,5533.75,5533.75,5532.5,5532.75,361
20240624 011400,5532.75,5532.75,5528.75,5529,984
20240624 011500,5529,5529.5,5525.5,5527.75,1676
20240624 011600,5528,5528.25,5521.25,5523.75,2586
20240624 011700,5523.5,5523.5,5520,5520.25,1735
20240624 011800,5520.5,5522.75,5520.25,5522.25,840
20240624 011900,5522.25,5523.75,5521.25,5522.5,702
20240624 012000,5522.5,5524.25,5522.5,5522.75,286
20240624 012100,5523,5523,5521.25,5522,343
20240624 012200,5522,5522,5519.75,5521.5,510
20240624 012300,5521.5,5522.75,5521,5522.5,285
20240624 012400,5522.25,5522.75,5522.25,5522.75,135
20240624 012500,5522.75,5524.25,5522.75,5524,500
20240624 012600,5524,5524.5,5524,5524.25,275
20240624 012700,5524.5,5524.75,5523.5,5523.5,190
20240624 012800,5523.5,5524.5,5523.5,5524.25,119
20240624 012900,5524.5,5526.75,5524.5,5525,533
20240624 013000,5525.25,5525.25,5524.75,5525,146
20240624 013100,5525,5525.75,5524.5,5525.5,304
20240624 013200,5525.5,5525.5,5524.25,5524.25,135
20240624 013300,5524,5524.5,5523.25,5524.5,237
20240624 013400,5524.5,5525,5523.75,5524,123
20240624 013500,5524,5524.25,5523.75,5523.75,123
20240624 013600,5523.5,5523.75,5522,5523,238
20240624 013700,5523,5524.5,5523,5524.25,173
20240624 013800,5524.25,5524.5,5523.75,5524.5,72
20240624 013900,5524.5,5524.5,5523.5,5523.5,87
20240624 014000,5523.5,5524.25,5523.5,5523.5,145
20240624 014100,5523.75,5524.75,5523.75,5524.25,101
20240624 014200,5524.25,5524.5,5523.75,5524.25,50
20240624 014300,5524.25,5524.75,5524,5524.5,73
20240624 014400,5524.5,5524.5,5524,5524,69
20240624 014500,5524,5524.5,5524,5524.5,105
20240624 014600,5524.75,5525.25,5524.25,5524.5,108
20240624 014700,5525,5525.5,5524.75,5525.25,87
20240624 014800,5525.25,5526.25,5525.25,5526.25,181
20240624 014900,5526.25,5526.25,5525.75,5526,72
20240624 015000,5526,5526.75,5526,5526.25,178
20240624 015100,5526.25,5526.5,5525,5525.5,105
20240624 015200,5525.5,5526,5525.25,5525.75,54
20240624 015300,5525.5,5525.75,5525.5,5525.5,56
20240624 015400,5525.25,5525.5,5525,5525.25,59
20240624 015500,5525.5,5525.5,5524.5,5524.75,114
20240624 015600,5524.75,5525.5,5524.75,5525.25,83
20240624 015700,5525.25,5525.25,5524.75,5524.75,62
20240624 015800,5525,5526.25,5525,5526,120
20240624 015900,5526,5526.5,5525.75,5526.5,112
20240624 020000,5526.25,5526.25,5526,5526,88
20240624 020100,5526,5526.25,5525.75,5526.25,67
20240624 020200,5526.25,5526.25,5525.75,5525.75,66
20240624 020300,5526,5526.5,5525,5525.25,121
20240624 020400,5525.5,5525.5,5525.25,5525.25,64
20240624 020500,5525.5,5526.25,5525.5,5526.25,72
20240624 020600,5526.25,5527,5526,5526.5,102
20240624 020700,5526.5,5526.5,5525.5,5525.75,78
20240624 020800,5525.75,5526.5,5525.75,5526.25,34
20240624 020900,5526,5526.25,5526,5526,29
20240624 021000,5526,5526.25,5525.75,5525.75,42
20240624 021100,5525.75,5525.75,5525.25,5525.5,35
20240624 021200,5525.5,5525.5,5524.75,5525.5,128
20240624 021300,5525.5,5525.5,5525.5,5525.5,29
20240624 021400,5525.25,5525.5,5525,5525.25,72
20240624 021500,5525.25,5525.25,5524.75,5524.75,44
20240624 021600,5524.75,5525.5,5524.75,5525.5,64
20240624 021700,5525.5,5525.5,5525.25,5525.5,60
20240624 021800,5525.25,5525.5,5525,5525.5,85
20240624 021900,5525.5,5526,5525.5,5525.75,82
20240624 022000,5526,5526.25,5525,5525,134
20240624 022100,5525.25,5525.25,5524.25,5524.5,145
20240624 022200,5524.5,5524.75,5524,5524.25,86
20240624 022300,5524.25,5524.75,5524,5524.75,55
20240624 022400,5524.75,5525.25,5524.75,5525,45
20240624 022500,5525,5525,5524.75,5525,55
20240624 022600,5525.25,5525.5,5525,5525.5,88
20240624 022700,5525.75,5526,5525.5,5526,88
20240624 022800,5526.25,5526.75,5526,5526,141
20240624 022900,5526,5526.25,5526,5526,67
20240624 023000,5526,5526,5525.75,5525.75,51
20240624 023100,5526,5526.5,5526,5526.25,63
20240624 023200,5526.5,5526.75,5526.25,5526.75,78
20240624 023300,5527,5527.5,5526.75,5527.5,186
20240624 023400,5527.5,5528,5527.25,5527.5,213
20240624 023500,5527.5,5527.5,5527,5527.25,50
20240624 023600,5527.25,5527.25,5527,5527,30
20240624 023700,5527,5527,5526.5,5526.5,65
20240624 023800,5526.5,5526.75,5526.25,5526.25,110
20240624 023900,5526,5526,5525.5,5525.75,96
20240624 024000,5525.75,5526.75,5525.75,5526.5,97
20240624 024100,5526.5,5526.5,5526.25,5526.25,59
20240624 024200,5526.5,5526.5,5526,5526,51
20240624 024300,5525.75,5526,5525.75,5526,31
20240624 024400,5526.25,5526.25,5526,5526,36
20240624 024500,5526,5526,5525.75,5525.75,36
20240624 024600,5525.75,5525.75,5525.5,5525.5,113
20240624 024700,5525.5,5525.5,5525.25,5525.25,84
20240624 024800,5525,5525.25,5524.5,5524.5,155
20240624 024900,5524.75,5524.75,5524.5,5524.75,30
20240624 025000,5524.75,5524.75,5524,5524,107
20240624 025100,5524,5524,5523.75,5523.75,93
20240624 025200,5523.75,5524.5,5523.75,5524.5,97
20240624 025300,5524.5,5524.75,5524.25,5524.75,62
20240624 025400,5524.5,5525.25,5524.5,5525.25,67
20240624 025500,5525,5525.75,5525,5525.5,102
20240624 025600,5525.25,5525.5,5525.25,5525.25,35
20240624 025700,5525.25,5525.75,5525.25,5525.25,44
20240624 025800,5525.25,5525.25,5524.5,5524.5,48
20240624 025900,5524.5,5525,5524.5,5524.75,34
20240624 030000,5525,5525,5525,5525,3
20240624 030100,5525,5525.25,5524.75,5525,118
20240624 030200,5525.25,5525.5,5525.25,5525.5,82
20240624 030300,5525.5,5526.25,5525.5,5526.25,83
20240624 030400,5526.25,5527,5526,5526.75,186
20240624 030500,5526.5,5526.75,5526.5,5526.5,39
20240624 030600,5526.75,5526.75,5526.25,5526.5,122
20240624 030700,5526.25,5526.5,5526,5526,52
20240624 030800,5525.75,5526,5525.5,5526,62
20240624 030900,5526,5526,5525.5,5526,59
20240624 031000,5525.75,5526,5525.75,5526,40
20240624 031100,5526,5526.25,5525.75,5526,42
20240624 031200,5526,5526.5,5526,5526.5,30
20240624 031300,5526.5,5527,5526.5,5526.5,53
20240624 031400,5526.5,5526.5,5526.5,5526.5,11
20240624 031500,5526.5,5526.75,5526.25,5526.25,47
20240624 031600,5526.25,5526.5,5526.25,5526.25,27
20240624 031700,5526.5,5526.75,5526.25,5526.5,44
20240624 031800,5526.25,5526.5,5526.25,5526.5,21
20240624 031900,5526.5,5526.75,5526.25,5526.75,26
20240624 032000,5526.75,5526.75,5526.5,5526.5,13
20240624 032100,5526.75,5526.75,5526,5526,49
20240624 032200,5526,5526,5526,5526,30
20240624 032300,5526.25,5526.5,5526.25,5526.5,15
20240624 032400,5526.5,5526.75,5526.5,5526.75,43
20240624 032500,5526.5,5526.75,5526.5,5526.5,17
20240624 032600,5526.5,5527,5526.5,5526.75,20
20240624 032700,5526.75,5527.25,5526.75,5527,38
20240624 032800,5527,5527.5,5527,5527.25,50
20240624 032900,5527.25,5527.5,5527.25,5527.5,31
20240624 033000,5527.5,5527.75,5527.25,5527.75,47
20240624 033100,5527.75,5528.5,5527.75,5528.5,176
20240624 033200,5528.25,5528.75,5528.25,5528.5,195
20240624 033300,5528.5,5528.5,5528.25,5528.25,61
20240624 033400,5528.25,5528.5,5528.25,5528.5,32
20240624 033500,5528.25,5528.5,5528,5528.5,96
20240624 033600,5528.5,5528.5,5528.25,5528.25,71
20240624 033700,5528,5528,5527.75,5527.75,81
20240624 033800,5528,5528.5,5528,5528,55
20240624 033900,5528.25,5528.25,5528,5528,16
20240624 034000,5528.25,5528.25,5528,5528,43
20240624 034100,5528.25,5528.25,5528,5528,34
20240624 034200,5528,5528.25,5528,5528,28
20240624 034300,5528,5528.25,5528,5528.25,39
20240624 034400,5528,5528.25,5528,5528.25,40
20240624 034500,5528.25,5528.25,5528,5528,20
20240624 034600,5528.25,5528.25,5527.5,5527.5,149
20240624 034700,5527.5,5527.5,5526.75,5527,144
20240624 034800,5527,5527.25,5527,5527.25,28
20240624 034900,5527.25,5527.25,5527,5527,22
20240624 035000,5527.25,5527.25,5527.25,5527.25,11
20240624 035100,5527.25,5527.25,5526.75,5526.75,50
20240624 035200,5526.75,5526.75,5526.5,5526.5,13
20240624 035300,5526.75,5526.75,5526.5,5526.75,29
20240624 035400,5526.75,5527,5526.75,5526.75,16
20240624 035500,5526.75,5526.75,5526.75,5526.75,51
20240624 035600,5526.75,5526.75,5526.75,5526.75,14
20240624 035700,5526.75,5527,5526.75,5527,55
20240624 035800,5527,5527,5527,5527,5
20240624 035900,5527,5527,5526.75,5526.75,26
20240624 040000,5526.75,5527,5526.75,5527,77
20240624 040100,5527,5527.25,5526.75,5527,82
20240624 040200,5526.75,5526.75,5526.5,5526.5,40
20240624 040300,5526.5,5526.5,5526,5526.25,59
20240624 040400,5526.25,5526.25,5526.25,5526.25,20
20240624 040500,5526.25,5526.75,5526.25,5526.75,31
20240624 040600,5526.75,5526.75,5526.5,5526.5,11
20240624 040700,5526.75,5527,5526.25,5526.75,41
20240624 040800,5526.5,5526.5,5526.25,5526.5,15
20240624 040900,5526.5,5526.75,5526.5,5526.75,31
20240624 041000,5527,5527,5526.75,5526.75,2
20240624 041100,5527,5527.25,5526.75,5526.75,37
20240624 041200,5526.75,5526.75,5526.5,5526.5,45
20240624 041300,5526.5,5527,5526.5,5527,51
20240624 041400,5527,5527.25,5527,5527,34
